,姓名,消费金额,账户余额,订单时间,收货日期,详细地址
14707,王五,8544.07,991455,2021-10-21 00:24:27,2021-10-21,广东省广州市海珠区中大102
14708,朱自清,227.71,999772,2012-07-11 08:41:37,2012-07-11,广东省广州市黄埔区鱼珠街道101
14709,老子,8581.83,991418,2003-03-09 09:19:23,2003-03-09,广东省广州市天河区天河街道103
14710,孔子,9754.75,990245,2020-11-17 04:03:30,2020-11-17,广东省广州市黄埔区鱼珠街道101
14711,墨子,5431.59,994568,1992-07-25 12:44:51,1992-07-25,广东省广州市黄埔区鱼珠街道101
14712,李四,8895.0,991105,2016-07-26 00:25:07,2016-07-26,广东省广州市黄埔区鱼珠街道101
14713,钱七,7940.37,992059,2023-06-13 16:54:54,2023-06-13,广东省广州市天河区天河街道103
14714,孔子,9319.23,990680,2005-03-11 18:10:15,2005-03-11,广东省广州市番禺区南站105
14715,王五,2613.63,997386,1995-08-18 03:57:31,1995-08-18,广东省广州市海珠区中大102
14716,墨子,8893.93,991106,1998-08-11 04:56:01,1998-08-11,广东省广州市天河区天河街道103
14717,墨子,4835.36,995164,2003-07-27 00:12:45,2003-07-27,广东省广州市番禺区南站105
14718,赵六,5695.52,994304,2006-08-15 11:12:56,2006-08-15,广东省广州市海珠区中大102
14719,老子,6004.62,993995,1993-11-25 17:43:55,1993-11-25,广东省广州市黄埔区鱼珠街道101
14720,老子,1210.94,998789,1981-09-24 06:48:08,1981-09-24,广东省广州市黄埔区鱼珠街道101
14721,赵六,9805.39,990194,2012-12-26 22:39:25,2012-12-26,广东省广州市番禺区南站105
14722,王五,3667.11,996332,1987-03-24 14:59:36,1987-03-24,广东省广州市海珠区中大102
14723,墨子,4461.81,995538,2005-07-20 22:45:27,2005-07-20,广东省广州市黄埔区鱼珠街道101
14724,孟子,2647.66,997352,1985-05-06 19:16:12,1985-05-06,广东省广州市海珠区中大102
14725,墨子,4452.06,995547,2008-01-10 07:39:00,2008-01-10,广东省广州市海珠区中大102
14726,孔子,1259.26,998740,1984-09-07 22:50:14,1984-09-07,广东省广州市番禺区南站105
14727,钱七,9905.03,990094,1993-03-12 12:53:14,1993-03-12,广东省广州市越秀区北京路104
14728,李四,294.17,999705,2006-07-16 14:00:15,2006-07-16,广东省广州市天河区天河街道103
14729,钱七,6000.61,993999,2007-12-29 23:55:06,2007-12-29,广东省广州市番禺区南站105
14730,墨子,8557.51,991442,1999-02-11 16:55:24,1999-02-11,广东省广州市番禺区南站105
14731,张三,5280.03,994719,2020-11-28 09:43:55,2020-11-28,广东省广州市天河区天河街道103
14732,孔子,4803.49,995196,2012-09-19 19:21:55,2012-09-19,广东省广州市越秀区北京路104
14733,朱自清,8133.26,991866,1982-10-25 03:39:35,1982-10-25,广东省广州市黄埔区鱼珠街道101
14734,鲁迅,6468.6,993531,1984-03-21 02:30:18,1984-03-21,广东省广州市黄埔区鱼珠街道101
14735,鲁迅,5296.04,994703,2001-03-07 23:03:18,2001-03-07,广东省广州市越秀区北京路104
14736,钱七,6524.16,993475,2014-09-09 20:57:06,2014-09-09,广东省广州市越秀区北京路104
14737,赵六,4907.28,995092,2003-01-07 23:20:39,2003-01-07,广东省广州市番禺区南站105
14738,孟子,834.32,999165,1998-05-11 15:29:35,1998-05-11,广东省广州市天河区天河街道103
14739,钱七,7300.77,992699,1979-09-23 08:58:00,1979-09-23,广东省广州市天河区天河街道103
14740,孟子,8065.09,991934,2001-08-01 14:48:11,2001-08-01,广东省广州市天河区天河街道103
14741,孟子,6727.28,993272,1980-11-04 15:31:38,1980-11-04,广东省广州市番禺区南站105
14742,鲁迅,9866.02,990133,1981-05-07 07:42:01,1981-05-07,广东省广州市黄埔区鱼珠街道101
14743,李四,9506.75,990493,1988-01-11 06:15:49,1988-01-11,广东省广州市天河区天河街道103
14744,孔子,2978.6,997021,2003-01-23 00:21:44,2003-01-23,广东省广州市天河区天河街道103
14745,张三,2075.61,997924,2014-10-06 04:11:44,2014-10-06,广东省广州市海珠区中大102
14746,老子,2508.02,997491,1995-04-23 23:48:53,1995-04-23,广东省广州市越秀区北京路104
14747,老子,2857.71,997142,1987-08-11 05:14:34,1987-08-11,广东省广州市天河区天河街道103
14748,张三,5216.71,994783,2000-02-08 00:25:04,2000-02-08,广东省广州市越秀区北京路104
14749,鲁迅,6561.82,993438,1993-01-14 03:12:28,1993-01-14,广东省广州市番禺区南站105
14750,鲁迅,6433.99,993566,2023-06-01 20:58:03,2023-06-01,广东省广州市番禺区南站105
14751,王五,2579.2,997420,2003-05-07 14:07:52,2003-05-07,广东省广州市黄埔区鱼珠街道101
14752,老子,875.26,999124,1991-04-11 19:44:43,1991-04-11,广东省广州市天河区天河街道103
14753,钱七,97.76,999902,1986-07-10 12:39:31,1986-07-10,广东省广州市番禺区南站105
14754,老子,6915.32,993084,2010-03-18 08:35:38,2010-03-18,广东省广州市黄埔区鱼珠街道101
14755,钱七,4820.77,995179,2002-10-19 17:34:30,2002-10-19,广东省广州市天河区天河街道103
14756,孟子,4192.98,995807,2011-04-24 08:24:08,2011-04-24,广东省广州市天河区天河街道103
14757,朱自清,7190.16,992809,1986-11-22 04:35:52,1986-11-22,广东省广州市番禺区南站105
14758,张三,8032.36,991967,1989-03-05 11:20:45,1989-03-05,广东省广州市越秀区北京路104
14759,鲁迅,1396.75,998603,2019-08-20 15:39:48,2019-08-20,广东省广州市黄埔区鱼珠街道101
14760,朱自清,3192.2,996807,2008-07-18 18:46:44,2008-07-18,广东省广州市天河区天河街道103
14761,张三,891.33,999108,2008-06-23 08:55:26,2008-06-23,广东省广州市海珠区中大102
14762,钱七,2016.55,997983,1997-05-27 05:05:32,1997-05-27,广东省广州市越秀区北京路104
14763,鲁迅,7676.57,992323,2007-03-26 19:49:36,2007-03-26,广东省广州市黄埔区鱼珠街道101
14764,孟子,4265.4,995734,2014-03-31 11:20:50,2014-03-31,广东省广州市番禺区南站105
14765,老子,8992.52,991007,1982-01-19 23:06:49,1982-01-19,广东省广州市天河区天河街道103
14766,墨子,3137.65,996862,2011-01-19 22:33:49,2011-01-19,广东省广州市黄埔区鱼珠街道101
14767,孟子,7622.56,992377,1980-07-18 01:28:26,1980-07-18,广东省广州市天河区天河街道103
14768,赵六,7344.38,992655,1987-01-11 11:35:12,1987-01-11,广东省广州市番禺区南站105
14769,孔子,4767.26,995232,2017-07-09 18:02:32,2017-07-09,广东省广州市越秀区北京路104
14770,钱七,8442.39,991557,1998-12-15 16:38:35,1998-12-15,广东省广州市天河区天河街道103
14771,李四,7863.74,992136,1982-05-27 23:13:50,1982-05-27,广东省广州市海珠区中大102
14772,赵六,5834.17,994165,1995-05-02 05:00:01,1995-05-02,广东省广州市番禺区南站105
14773,钱七,4917.47,995082,2008-02-09 04:55:36,2008-02-09,广东省广州市天河区天河街道103
14774,朱自清,8755.48,991244,1998-05-09 08:40:35,1998-05-09,广东省广州市番禺区南站105
14775,老子,8491.0,991509,1998-12-18 16:29:46,1998-12-18,广东省广州市黄埔区鱼珠街道101
14776,李四,3298.0,996702,1983-09-11 14:31:16,1983-09-11,广东省广州市黄埔区鱼珠街道101
14777,孟子,102.3,999897,1996-07-06 01:54:45,1996-07-06,广东省广州市海珠区中大102
14778,墨子,9225.33,990774,1995-11-16 16:24:20,1995-11-16,广东省广州市番禺区南站105
14779,王五,461.99,999538,2015-06-14 17:03:36,2015-06-14,广东省广州市海珠区中大102
14780,王五,2718.31,997281,2012-05-15 03:24:15,2012-05-15,广东省广州市海珠区中大102
14781,老子,3480.7,996519,1997-08-12 22:09:58,1997-08-12,广东省广州市天河区天河街道103
14782,钱七,660.38,999339,1997-02-20 04:05:25,1997-02-20,广东省广州市番禺区南站105
14783,王五,9227.54,990772,2008-04-11 08:42:16,2008-04-11,广东省广州市海珠区中大102
14784,鲁迅,6295.45,993704,2006-01-04 15:30:10,2006-01-04,广东省广州市越秀区北京路104
14785,王五,7967.42,992032,2013-06-11 09:57:29,2013-06-11,广东省广州市海珠区中大102
14786,老子,2939.52,997060,2014-11-27 18:24:10,2014-11-27,广东省广州市黄埔区鱼珠街道101
14787,孟子,6970.7,993029,2018-04-17 01:35:26,2018-04-17,广东省广州市黄埔区鱼珠街道101
14788,孟子,7538.16,992461,2005-07-24 13:03:19,2005-07-24,广东省广州市番禺区南站105
14789,张三,1553.42,998446,1990-01-18 22:58:56,1990-01-18,广东省广州市天河区天河街道103
14790,墨子,7996.36,992003,2014-07-07 05:09:32,2014-07-07,广东省广州市黄埔区鱼珠街道101
14791,赵六,4566.39,995433,2023-04-24 20:20:49,2023-04-24,广东省广州市黄埔区鱼珠街道101
14792,老子,3451.89,996548,1995-05-20 08:58:30,1995-05-20,广东省广州市海珠区中大102
14793,孔子,6299.68,993700,2015-06-12 06:35:13,2015-06-12,广东省广州市越秀区北京路104
14794,墨子,6587.96,993412,1981-05-20 10:42:40,1981-05-20,广东省广州市黄埔区鱼珠街道101
14795,钱七,6362.9,993637,1998-04-16 03:40:45,1998-04-16,广东省广州市黄埔区鱼珠街道101
14796,赵六,2648.42,997351,2009-10-08 00:00:02,2009-10-08,广东省广州市海珠区中大102
14797,朱自清,5576.23,994423,2008-12-06 22:19:06,2008-12-06,广东省广州市番禺区南站105
14798,朱自清,1022.92,998977,2016-09-19 08:12:00,2016-09-19,广东省广州市天河区天河街道103
14799,墨子,3706.73,996293,2019-06-21 05:53:44,2019-06-21,广东省广州市黄埔区鱼珠街道101
14800,赵六,2006.15,997993,1987-09-12 00:05:00,1987-09-12,广东省广州市越秀区北京路104
14801,鲁迅,9444.36,990555,2023-01-14 10:17:41,2023-01-14,广东省广州市越秀区北京路104
14802,李四,7247.11,992752,1987-06-22 18:25:47,1987-06-22,广东省广州市天河区天河街道103
14803,朱自清,8634.19,991365,2013-11-28 12:53:00,2013-11-28,广东省广州市越秀区北京路104
14804,孟子,7164.92,992835,2004-05-19 05:02:52,2004-05-19,广东省广州市越秀区北京路104
14805,老子,2384.72,997615,1991-11-07 16:19:42,1991-11-07,广东省广州市越秀区北京路104
14806,鲁迅,4872.8,995127,2015-01-02 21:28:08,2015-01-02,广东省广州市天河区天河街道103
14807,赵六,5005.06,994994,2011-10-31 09:07:38,2011-10-31,广东省广州市天河区天河街道103
14808,孟子,7898.9,992101,1981-10-28 01:05:04,1981-10-28,广东省广州市黄埔区鱼珠街道101
14809,赵六,7349.33,992650,2003-03-14 02:31:33,2003-03-14,广东省广州市越秀区北京路104
14810,鲁迅,3890.33,996109,1996-12-11 21:00:55,1996-12-11,广东省广州市天河区天河街道103
14811,老子,2354.66,997645,2010-06-28 20:17:22,2010-06-28,广东省广州市黄埔区鱼珠街道101
14812,王五,4632.66,995367,2010-01-30 00:38:38,2010-01-30,广东省广州市越秀区北京路104
14813,朱自清,1215.73,998784,2020-12-10 04:32:24,2020-12-10,广东省广州市黄埔区鱼珠街道101
14814,赵六,1184.37,998815,1980-08-06 20:52:55,1980-08-06,广东省广州市天河区天河街道103
14815,朱自清,4367.02,995632,1994-12-30 15:07:27,1994-12-30,广东省广州市番禺区南站105
14816,张三,4235.44,995764,2010-09-28 10:10:38,2010-09-28,广东省广州市越秀区北京路104
14817,李四,398.13,999601,2016-05-31 19:45:19,2016-05-31,广东省广州市海珠区中大102
14818,朱自清,2247.13,997752,1983-03-05 10:50:38,1983-03-05,广东省广州市越秀区北京路104
14819,墨子,8431.81,991568,1980-07-25 06:30:52,1980-07-25,广东省广州市海珠区中大102
14820,李四,8267.32,991732,2008-06-21 09:42:06,2008-06-21,广东省广州市天河区天河街道103
14821,墨子,189.96,999810,1994-03-26 05:22:49,1994-03-26,广东省广州市黄埔区鱼珠街道101
14822,李四,4680.57,995319,2004-07-31 02:37:45,2004-07-31,广东省广州市天河区天河街道103
14823,张三,3505.92,996494,2012-11-15 04:14:55,2012-11-15,广东省广州市海珠区中大102
14824,王五,5749.49,994250,1982-07-10 17:45:51,1982-07-10,广东省广州市黄埔区鱼珠街道101
14825,李四,4939.59,995060,1979-06-18 19:34:10,1979-06-18,广东省广州市越秀区北京路104
14826,朱自清,4387.53,995612,1996-03-28 14:07:22,1996-03-28,广东省广州市天河区天河街道103
14827,孟子,1159.62,998840,2007-06-15 07:14:32,2007-06-15,广东省广州市海珠区中大102
14828,赵六,5850.91,994149,2007-01-08 16:44:51,2007-01-08,广东省广州市番禺区南站105
14829,王五,6149.2,993850,2004-09-08 09:16:43,2004-09-08,广东省广州市越秀区北京路104
14830,钱七,210.03,999789,1988-12-22 21:30:45,1988-12-22,广东省广州市天河区天河街道103
14831,钱七,4450.0,995550,1980-12-17 14:12:25,1980-12-17,广东省广州市海珠区中大102
14832,孔子,8288.33,991711,1990-06-03 01:09:54,1990-06-03,广东省广州市番禺区南站105
14833,王五,8701.64,991298,1995-09-10 07:27:06,1995-09-10,广东省广州市越秀区北京路104
14834,孔子,9533.94,990466,1981-02-22 21:38:33,1981-02-22,广东省广州市番禺区南站105
14835,朱自清,4634.13,995365,1996-11-17 11:59:38,1996-11-17,广东省广州市番禺区南站105
14836,赵六,5199.33,994800,1996-12-27 05:32:02,1996-12-27,广东省广州市越秀区北京路104
14837,张三,2195.34,997804,2006-03-17 20:25:05,2006-03-17,广东省广州市越秀区北京路104
14838,钱七,7524.51,992475,1993-08-12 23:07:17,1993-08-12,广东省广州市海珠区中大102
14839,鲁迅,1797.9,998202,2005-12-20 17:49:17,2005-12-20,广东省广州市越秀区北京路104
14840,赵六,430.05,999569,2003-07-14 00:11:25,2003-07-14,广东省广州市天河区天河街道103
14841,钱七,5261.71,994738,1980-06-17 02:33:35,1980-06-17,广东省广州市番禺区南站105
14842,孔子,8600.69,991399,2008-02-24 19:37:21,2008-02-24,广东省广州市黄埔区鱼珠街道101
14843,张三,3031.85,996968,1998-08-06 12:21:31,1998-08-06,广东省广州市番禺区南站105
14844,钱七,2457.58,997542,1988-11-15 08:26:24,1988-11-15,广东省广州市天河区天河街道103
14845,孔子,933.03,999066,2022-07-24 16:09:15,2022-07-24,广东省广州市番禺区南站105
14846,墨子,8273.72,991726,1985-12-26 00:21:36,1985-12-26,广东省广州市天河区天河街道103
14847,王五,7481.88,992518,1985-01-09 19:23:54,1985-01-09,广东省广州市番禺区南站105
14848,墨子,9709.46,990290,1992-03-20 22:54:57,1992-03-20,广东省广州市天河区天河街道103
14849,老子,6048.11,993951,1988-09-21 08:39:33,1988-09-21,广东省广州市番禺区南站105
14850,张三,1723.27,998276,1995-08-17 05:47:23,1995-08-17,广东省广州市番禺区南站105
14851,王五,7485.2,992514,1984-10-30 18:15:00,1984-10-30,广东省广州市天河区天河街道103
14852,墨子,1362.99,998637,2017-08-25 04:23:07,2017-08-25,广东省广州市越秀区北京路104
14853,墨子,7310.57,992689,2016-06-20 00:43:18,2016-06-20,广东省广州市天河区天河街道103
14854,赵六,3050.37,996949,1993-08-09 20:05:12,1993-08-09,广东省广州市海珠区中大102
14855,墨子,5084.53,994915,2016-12-17 01:44:03,2016-12-17,广东省广州市海珠区中大102
14856,钱七,2483.38,997516,2005-01-30 05:08:23,2005-01-30,广东省广州市海珠区中大102
14857,墨子,3855.76,996144,1994-04-29 08:12:03,1994-04-29,广东省广州市海珠区中大102
14858,赵六,5126.05,994873,1986-02-24 14:03:09,1986-02-24,广东省广州市黄埔区鱼珠街道101
14859,钱七,4209.3,995790,1998-08-23 12:40:20,1998-08-23,广东省广州市黄埔区鱼珠街道101
14860,朱自清,9869.01,990130,2003-11-06 20:49:09,2003-11-06,广东省广州市黄埔区鱼珠街道101
14861,李四,5351.49,994648,2009-01-26 23:31:13,2009-01-26,广东省广州市海珠区中大102
14862,朱自清,7661.19,992338,2019-09-05 17:09:10,2019-09-05,广东省广州市越秀区北京路104
14863,墨子,4625.08,995374,1998-10-02 01:52:59,1998-10-02,广东省广州市番禺区南站105
14864,老子,1526.84,998473,1996-10-26 22:00:52,1996-10-26,广东省广州市天河区天河街道103
14865,朱自清,5213.35,994786,1997-05-12 07:21:01,1997-05-12,广东省广州市番禺区南站105
14866,孔子,1810.38,998189,2014-10-09 14:33:48,2014-10-09,广东省广州市越秀区北京路104
14867,孔子,6409.23,993590,2012-12-04 06:59:38,2012-12-04,广东省广州市黄埔区鱼珠街道101
14868,老子,4855.14,995144,2009-07-24 10:13:48,2009-07-24,广东省广州市黄埔区鱼珠街道101
14869,张三,9473.92,990526,1992-04-20 04:29:57,1992-04-20,广东省广州市黄埔区鱼珠街道101
14870,墨子,9972.16,990027,2022-03-27 08:21:46,2022-03-27,广东省广州市番禺区南站105
14871,赵六,7345.43,992654,2019-10-20 20:12:59,2019-10-20,广东省广州市黄埔区鱼珠街道101
14872,李四,7829.33,992170,2006-09-26 06:33:47,2006-09-26,广东省广州市黄埔区鱼珠街道101
14873,鲁迅,5831.46,994168,2019-11-24 20:57:39,2019-11-24,广东省广州市海珠区中大102
14874,墨子,9519.41,990480,1999-11-22 00:11:25,1999-11-22,广东省广州市越秀区北京路104
14875,朱自清,7971.97,992028,1985-04-22 00:26:39,1985-04-22,广东省广州市越秀区北京路104
14876,张三,1244.43,998755,1983-08-14 22:04:55,1983-08-14,广东省广州市番禺区南站105
14877,老子,2166.34,997833,2016-10-25 03:25:54,2016-10-25,广东省广州市番禺区南站105
14878,李四,8650.81,991349,1986-07-02 22:14:07,1986-07-02,广东省广州市番禺区南站105
14879,老子,7273.84,992726,2008-03-20 15:46:09,2008-03-20,广东省广州市天河区天河街道103
14880,墨子,7299.52,992700,1985-06-09 13:26:49,1985-06-09,广东省广州市番禺区南站105
14881,鲁迅,6631.92,993368,1981-07-07 03:12:56,1981-07-07,广东省广州市海珠区中大102
14882,鲁迅,5422.02,994577,2020-02-25 05:58:45,2020-02-25,广东省广州市天河区天河街道103
14883,赵六,1346.39,998653,2013-10-09 06:40:04,2013-10-09,广东省广州市天河区天河街道103
14884,赵六,6502.08,993497,2021-01-19 01:59:14,2021-01-19,广东省广州市黄埔区鱼珠街道101
